target.cost,metadata.benchmark,metadata.db_engine,metadata.hardware,metadata.hardware_specs.cores,metadata.hardware_specs.ram_gb,metadata.hardware_specs.threads,metadata.source_run_history,metadata.workload,metadata.workload_key,features.autovacuum_analyze_scale_factor,features.autovacuum_analyze_threshold,features.autovacuum_max_workers,features.autovacuum_naptime,features.autovacuum_vacuum_cost_delay,features.autovacuum_vacuum_cost_limit,features.autovacuum_vacuum_scale_factor,features.autovacuum_vacuum_threshold,features.backend_flush_after,features.bgwriter_delay,features.bgwriter_flush_after,features.bgwriter_lru_maxpages,features.bgwriter_lru_multiplier,features.binlog_group_commit_sync_delay,features.binlog_group_commit_sync_no_delay_count,features.checkpoint_completion_target,features.checkpoint_flush_after,features.checkpoint_timeout,features.commit_delay,features.commit_siblings,features.cursor_tuple_fraction,features.deadlock_timeout,features.default_statistics_target,features.effective_cache_size,features.effective_io_concurrency,features.from_collapse_limit,features.geqo_effort,features.geqo_generations,features.geqo_pool_size,features.geqo_seed,features.geqo_threshold,features.innodb_buffer_pool_size,features.innodb_flush_log_at_timeout,features.innodb_flush_neighbors,features.innodb_io_capacity,features.innodb_io_capacity_max,features.innodb_lock_wait_timeout,features.innodb_log_buffer_size,features.innodb_lru_scan_depth,features.innodb_max_dirty_pages_pct,features.innodb_page_cleaners,features.innodb_purge_batch_size,features.innodb_purge_threads,features.innodb_read_io_threads,features.innodb_redo_log_capacity,features.innodb_sort_buffer_size,features.innodb_stats_persistent_sample_pages,features.innodb_write_io_threads,features.join_buffer_size,features.join_collapse_limit,features.maintenance_work_mem,features.max_connections,features.max_heap_table_size,features.max_wal_senders,features.myisam_sort_buffer_size,features.optimizer_search_depth,features.shared_buffers,features.sort_buffer_size,features.temp_buffers,features.temp_file_limit,features.temptable_max_mmap,features.temptable_max_ram,features.tmp_table_size,features.vacuum_cost_delay,features.vacuum_cost_limit,features.vacuum_cost_page_dirty,features.vacuum_cost_page_hit,features.vacuum_cost_page_miss,features.wal_buffers,features.wal_writer_delay,features.work_mem
-40039.21847016912,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,0.025354082973924275,419859,3,60,6,57,10.413747471021525,475991,0,198,102,2428374,2,,,0.5096328484600859,32,300,508,5,0.7617920048717713,4800023,80,4750874,1,35131060,5,241143,368465,0.04782788288542499,10,,,,,,,,,,,,,,,,,,,3078,66888,96,,10,,,115133,,45567,88563892,,,,0,200,20,27,46,-1,13,4096
-40025.123380071636,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,0.04006503999587041,7753,3,85,-1,-1,7.93117179369459,35,0,171,64,41437459,2,,,0.46461240714442625,32,285,33,5,0.1907058986595535,104916989,100,337503,0,8,5,1235,0,0.0010864681451247262,12,,,,,,,,,,,,,,,,,,,1454757,65536,100,,10,,,8192,,1241,311884,,,,0,200,20,1,9,-1,311,4096
-39772.442032588246,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,9.906627442162105,174494568,26,926326,1,4373,24.305868817063534,605911956,112,8937,100,765716216,4,,,0.020381087625488015,7,72056,53930,224,0.2644726869472912,399263424,6886,453105603,566,2031477790,4,397155742,1584573302,0.7909254551965894,1881072734,,,,,,,,,,,,,,,,,,,444191217,584033088,1284,,15,,,480863,,5333277,1404469512,,,,96,913,6196,9765,2894,47352,2678,7735878
-40409.96572732453,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.633521556941335,50,3,389,0,1,0.22354559827620823,1657033,2,188,64,120223676,2,,,0.5180265886187776,32,644,0,5,0.09101144531424665,160553,174,34903440,1,1,5,40113078,271854,0.001675760639323478,32100609,,,,,,,,,,,,,,,,,,,8,678927,114,,10,,,9317,,157943,107425,,,,0,201,17,8,1,773,210,32900
-40244.11998803779,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.770791167400068,106255,3,590,0,2,0.8525571200168267,1657033,2,188,64,111713698,2,,,0.48074897830791397,32,627,91,5,0.02367893546736209,3523842,173,6970761,1,1494283,5,68181884,271854,0.09919892193931121,34328583,,,,,,,,,,,,,,,,,,,15302206,679082,114,,10,,,10681,,158357,49541,,,,0,165,17,8,2,754,173,32326
-40232.44542153853,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.672389937803883,3852412,3,93135,0,1,0.08531244139071248,1548689,17,188,72,120183375,2,,,0.514082666834999,32,2913,0,5,0.06269836605850534,174585,44,34027473,1,587793,5,42659613,271854,0.014118295100508035,31988006,,,,,,,,,,,,,,,,,,,8,710738,102,,10,,,33404,,144090,361587,,,,0,201,17,10,86,721,210,35067
-40032.19669999767,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.633521556854248,50,2,389,0,1,0.21015156657636408,837067,1,188,62,120223680,2,,,0.5184277950577115,32,644,0,5,0.1702404803483838,166696,174,34903407,10,6829,5,43374824,271637,0.001616246743527015,33508320,,,,,,,,,,,,,,,,,,,170706,61818603,114,,10,,,9317,,159368,83568,,,,0,201,17,8,1,772,210,32900
-40093.352577714155,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.723049256037842,1148613,3,31585,0,47,0.36307264866631395,2172116,3,188,65,190986785,2,,,0.4579467868863911,44,278,58,5,0.0705356818262998,59029040,651,34805373,1,97720297,5,39525231,42554260,0.015193739760745242,12112674,,,,,,,,,,,,,,,,,,,8,679205,129,,10,,,65341,,225203,358005,,,,0,198,53,174,19,875,268,31487
-40243.01352532818,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.696313375509394,61103295,3,389,0,8,2.3374576504427225,1619973,2,187,48,116571663,2,,,0.5097022728998533,19,321,25,5,0.08776099009630826,123064,167,4439782,1,16370036,1,39812130,173800,0.11682839798170644,31804980,,,,,,,,,,,,,,,,,,,272694,4497650,114,,9,,,2915,,158497,118854,,,,0,194,633,7,0,2080,307,17009
-40017.27368797876,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,1.999911667536705,58243578,12,710,5,26,5.6073088232744155,472128,2,193,62,113921250,2,,,0.4771075739074882,31,572,0,5,0.09101144224405289,130029,174,120307195,9,1622436,5,21396081,271869,0.1517463221800127,68552736,,,,,,,,,,,,,,,,,,,19763,678085,113,,9,,,9317,,157936,66638,,,,0,279,14,8,859,771,181,32900
-40527.685873361486,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.982607115640192,151321,3,57684,0,1,9.940853119111665,13288779,2,188,63,120377574,2,,,0.604080175009991,32,472,460,5,0.0724237605449119,156885,303,70093443,1,783628,5,42192383,9383954,0.0016729695519461683,31389432,,,,,,,,,,,,,,,,,,,221319,678927,114,,10,,,4195,,554405,95463,,,,1,172,17,35,150,614,16,13009
-40123.084812106004,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.880724299532435,81933124,3,49265,0,1,10.726361443059323,13292711,2,187,65,120377900,2,,,0.6013831071271661,32,476,323,5,0.0753866718417522,47240220,303,74240918,1,783628,5,40314322,9383959,0.0015130793205575532,31365763,,,,,,,,,,,,,,,,,,,34717559,931258,105,,10,,,1483,,553918,414765,,,,1,170,17,39,150,523,17,13035
-40120.01627467571,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,1.8716182061527107,3695625,3,26427,0,1,12.805116762467485,13207926,2,188,60,120377933,2,,,0.6195186007124873,32,292,460,5,0.07570752227979527,412693,303,70166256,1,974039,5,41951331,9400743,0.0016972931931440586,31387168,,,,,,,,,,,,,,,,,,,232350,692795,115,,11,,,106323,,560768,95533,,,,1,172,1299,46,263,1760,16,697711
-40264.03727517726,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.9947131813652104,1654801,5,57691,0,1,16.31330593689346,13288779,2,188,63,120377576,1,,,0.5898590198642871,34,472,461,5,0.07196521920177193,156885,324,73004570,1,1175018,5,42125198,9366882,0.0016729434303386355,31389443,,,,,,,,,,,,,,,,,,,221320,704343,142,,10,,,5083,,539206,48600,,,,1,172,26,35,151,607,400,12816
-40268.24075523683,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,5.487764513617359,306018,3,56671,0,1,6.92827031043684,63634069,2,201,74,120377579,2,,,0.43659967613176387,32,472,10017,5,0.04458670656836432,156885,302,71852564,1,1250971,5,42192565,25921195,0.0005490158510458171,30879672,,,,,,,,,,,,,,,,,,,8284893,13777069,134,,10,,,152199,,554413,4760058,,,,9,173,18,35,149,613,17,115882
-40183.643203656284,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,0.358632619822544,151321,3,33297,0,1,1.0211490220660915,11351760,2,188,63,120378130,2,,,0.6762117165253978,16,472,6722,2,0.07164102524107516,156885,304,69551202,1,826219,5,42192384,9128503,0.03719240934396151,17672136,,,,,,,,,,,,,,,,,,,221319,605961,70,,10,,,4195,,833415,95463,,,,1,172,12,35,111,239,14,2692
-40203.143547688465,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,5.5603473978688545,152318,3,57684,1,162,48.60091379277932,4881770,2,59,65,120479847,2,,,0.7937518126308436,32,492,813,6,0.059692552595810716,156864,305,70095474,0,3984862,5,42338795,9383954,0.19866006921072835,122946487,,,,,,,,,,,,,,,,,,,701651,7312553,114,,9,,,6255,,553243,407360,,,,1,120,20,32,152,1362,16,14775
-40046.894822094015,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,7.100271410627933,159355,2,52992,0,1,7.510919494674469,13526244,2,188,63,120377576,2,,,0.6169674009489912,32,472,134,5,0.07648059932764921,4571694,303,81934617,1,774122,4,42136951,460746,0.017338166976740076,30487564,,,,,,,,,,,,,,,,,,,218145,302318,51,,5,,,9162,,399452,104052,,,,1,173,4,30,150,617,16,12965
-40182.07657999239,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.9790304242209795,827244,3,83898,0,14,17.09246783386862,55953290,2,143,70,123429976,2,,,0.8305366824183611,31,93,2003,19,0.07242376357316971,6527966,303,68637613,18,6793495,5,42098068,45285102,0.06402578901626045,158879900,,,,,,,,,,,,,,,,,,,3968608,42616715,188,,9,,,13484,,554455,95463,,,,16,131,58,6,340,605,29,329377
-40446.61754717888,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.9121224149948666,7765381,3,57610,0,3,24.600040699025158,5685885,2,188,63,120428147,2,,,0.5703587654097745,32,4055,466,5,0.07325237671280306,156885,256,69004296,1,222881240,5,42192384,2878680,0.01864549933757546,31387739,,,,,,,,,,,,,,,,,,,1620760,681042,82,,6,,,4066,,554183,5932180,,,,1,170,17,35,13,196,16,9579
-39893.528181237176,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.260191595418543,383944,3,57684,0,1,13.355642048327542,11130311,2,188,63,120198726,2,,,0.7258148784708193,32,1792,510,5,0.07256944121995265,156885,303,204823778,1,179245736,5,9303930,16453503,0.03918452800989479,31389432,,,,,,,,,,,,,,,,,,,5202825,678927,65,,10,,,4195,,81764,98960,,,,1,213,21,35,6272,614,1200,13041
-40160.977236547544,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.4569309407257935,146097,3,57684,0,0,6.409958022666355,13288779,2,188,63,120377419,2,,,0.604815988465498,32,474,460,5,0.06022668140295158,156877,303,70093440,1,783638,5,41766482,9383954,0.0007052866556026794,31902161,,,,,,,,,,,,,,,,,,,221319,678927,114,,10,,,1349,,408754,95463,,,,1,166,17,35,150,599,16,12796
-40181.33686637054,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,5.518611922303506,600449,3,66765,0,1,15.496647869230186,81051857,2,32,63,120465488,2,,,0.4232848341089793,32,460,996,5,0.09373326012538472,12603675,101,44765928,38,788069,5,33066610,6200420,0.0028102800269376726,160612790,,,,,,,,,,,,,,,,,,,2226858,22226693,114,,10,,,72172,,549704,524609,,,,4,169,90,8,117,1083,16,72564
-40068.91688542281,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,20.70270357503198,2158714,3,57667,0,388,17.403495886512673,8917702,58,175,63,115229171,2,,,0.6424474945675626,36,422,460,5,0.013313060901693742,1938571,338,70052529,14,200890390,5,152524582,34656936,0.15846121172816258,31389432,,,,,,,,,,,,,,,,,,,3311124,8182366,267,,10,,,16242,,1048603,2109021,,,,2,205,17,1022,128,288,16,179727
-39846.34887511353,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,3.3143446446570195,7748002,4,20727,-1,293,21.36791982706656,11002984,2,40,65,120074888,2,,,0.6245692210057354,2,857,1051,20,0.06823935466030621,2354057,147,35820977,24,164616862,5,44018113,9371226,0.00691000826778905,12904681,,,,,,,,,,,,,,,,,,,221319,572016,112,,10,,,7142,,547137,6517794,,,,1,172,18,264,151,629,7,28097
-40014.74545040822,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.701235664920023,150103,2,62660,0,0,9.939986621152256,12220811,2,232,63,120175701,2,,,0.5503821409477637,31,472,443,5,0.07371483207947438,157303,303,69734514,1,1081748,5,41253466,11596541,0.014097637362495682,17610862,,,,,,,,,,,,,,,,,,,220926,3233858,114,,10,,,21935,,554333,1251683,,,,1,172,17,59,150,104,16,11963
-40161.55413532436,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,3.958145082125656,151321,3,7594,0,1,14.936498241912354,13288779,10,188,63,120377576,2,,,0.6874712257568101,32,4908,143,5,0.09103249685644765,156885,303,101495567,39,59763489,5,42192384,9336467,0.09630909841790819,30907273,,,,,,,,,,,,,,,,,,,796372,678927,114,,10,,,4195,,554384,95463,,,,1,172,15,35,150,614,161,13047
-40009.76374184639,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,7.254234128058293,151610,3,18544,0,1,5.798130375279239,11441210,1,188,63,120377354,2,,,0.5984728885762389,32,494,460,5,0.07242362730376328,234440,303,70093440,3,779314,1,43006391,9383954,0.0014230244134377655,30876478,,,,,,,,,,,,,,,,,,,191234,678849,112,,10,,,5537,,554346,96034,,,,1,176,1,13,9,422,12,12992
-40131.093389367044,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.6902292422960694,111994,3,57688,1,1,11.858409655967993,13288779,2,188,61,120377576,2,,,0.6028418880820627,32,418,460,5,0.07250790867425837,191897,424,64036919,12,783628,5,47608074,9604246,0.0063416685921564575,31389887,,,,,,,,,,,,,,,,,,,221321,660910,87,,10,,,3557,,554320,807002,,,,1,77,24,45,150,613,16,13009
-40440.99108367754,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.0373252686390484,63219,2,129800,-1,14,12.402082240801661,27345808,25,88,78,120377837,3,,,0.5850200631876792,32,468,460,10,0.06465993628891603,157491,303,70097518,1,827842,5,42159349,97359235,0.008330930901082258,31354847,,,,,,,,,,,,,,,,,,,50659754,678927,114,,10,,,3547,,533148,282423,,,,1,516,22,17,166,614,16,412211
-40042.47896983076,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.685759103605567,141599,3,64417,-1,1,9.753699371652274,17299025,6,173,82,145244809,2,,,0.6045527152311692,32,450,1596,8,0.07095323158637033,163113,303,94559489,1,3699625,5,89535478,24760070,0.0019451294717538082,33889185,,,,,,,,,,,,,,,,,,,5067877,52591905,114,,11,,,20284,,599686,304466,,,,4,396,17,37,150,846,16,202059
-39972.26982914115,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.1035930786207646,151321,5,91448,0,49,10.06915469141735,66630979,11,408,63,139431663,2,,,0.6169191269875712,33,5091,1026,39,0.06543029733849182,2001218,303,70093440,2,690693,5,42192384,22779263,0.007991813585106217,46603519,,,,,,,,,,,,,,,,,,,391444,678483,170,,10,,,193130,,570972,34096411,,,,1,980,170,35,152,3984,12,13009
-40016.88955449577,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,3.434013766331027,1333254,3,57263,0,-1,10.442360891418524,14063697,2,188,63,120377694,3,,,0.5886609037849471,36,558,307,4,0.07326204675976458,46734,303,69794046,2,108277660,5,42195419,9267649,0.04160500668013761,165656050,,,,,,,,,,,,,,,,,,,55537152,678764,114,,10,,,3481,,564935,25341930,,,,1,478,17,18,150,635,1555,70905
-40206.791713204504,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.620818821465763,151206,3,38467,0,1,10.003514741207825,9435666,7,188,63,120476828,2,,,0.6111301286442268,32,465,460,4,0.06772652352759695,122507,303,64578845,1,418651,5,43267297,25233074,0.00018170819803773317,31038655,,,,,,,,,,,,,,,,,,,236277,678927,114,,10,,,4168,,550986,59191,,,,0,131,15,35,154,586,23,6605
-40127.103989230425,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.9819606757388804,109333,5,57684,0,4,24.254359492586527,13288779,2,132,63,120377576,2,,,0.6041624113244678,31,415,460,7,0.07329206117900873,148281,303,70093440,1,66375521,5,3513406,9383954,0.0016590825649790285,31389432,,,,,,,,,,,,,,,,,,,1093524,678927,114,,8,,,4195,,762331,51315473,,,,1,172,16,35,150,621,16,12936
-39822.781145156725,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,2.8308266525329855,130592,3,58229,0,4,10.000892533980235,13288779,2,200,63,120454470,2,,,0.6040802001953125,31,476,338,5,0.06899794581020569,442345,303,70097084,1,855945,5,41896115,9383954,0.001377358825698154,31521761,,,,,,,,,,,,,,,,,,,127743,678927,171,,10,,,4195,,549652,1516500,,,,1,172,17,361,6,614,218,13029
-40022.10845579571,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,4.788869072993256,343917,5,25701,0,1,11.43182725971492,141759271,2,190,63,147280853,2,,,0.6033393720484596,32,472,2307,5,0.10903799071573397,55672282,298,119268833,1,783628,5,42192384,6317478,0.0982796336401239,27306747,,,,,,,,,,,,,,,,,,,25221845,57097771,116,,10,,,110760,,550247,95463,,,,1,322,57,31,150,126,16,13407
-39892.948970992176,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147/run_history.jsonl,sample_twitter_config147,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config147,1.6740055970743069,1052194,3,57156,-1,4,0.05520100211247961,4057398,2,188,63,119851384,2,,,0.48941489522992093,31,442,122,4,0.0655011936367502,164242,196,42715353,1,259039,5,42192384,8638078,0.0003194724553606933,519613643,,,,,,,,,,,,,,,,,,,221324,1551643,117,,10,,,4534,,555859,1449767,,,,1,172,15,9,150,1225,4,223112
-34142.03801702446,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config73/run_history.jsonl,sample_twitter_config73,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config73,0.1,50,3,60,2,-1,0.2,50,0,200,64,100,2,,,0.5,32,300,0,5,0.1,1000,100,524288,1,8,5,0,0,0.0,12,,,,,,,,,,,,,,,,,,,8,65536,100,,10,,,8192,,1024,-1,,,,0,200,20,1,1,-1,200,4096
-34378.07366265666,twitter,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config73/run_history.jsonl,sample_twitter_config73,data/postgresql/hetzner-4c-8t-64gb/twitter/sample_twitter_config73,71.02496337890625,541353856,178,553336,29,60,2.844315767288208,1439958912,240,5488,236,771323648,6,,,0.7892272472381592,111,67450,9690,617,0.18010014295578003,325203744,9950,1826025344,408,936929856,7,1715247360,1854350976,0.1672995388507843,1448619520,,,,,,,,,,,,,,,,,,,1974101120,837672704,1143,,32,,,6309953,,2940350,1803270912,,,,72,9201,165,2738,8906,34270,2392,2634262
